timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736279139680,36,get_character/id,200,OK,Thread Group 1-28,text,true,,265,161,71,71,http://localhost:3001/character/19,36,0,0
1736279139679,39,get_character/id,200,OK,Thread Group 1-26,text,true,,265,161,71,71,http://localhost:3001/character/75,39,0,0
1736279139207,512,post_character,200,OK,Thread Group 1-65,text,true,,265,221,71,71,http://localhost:3001/character,512,0,0
1736279139669,55,post_character,200,OK,Thread Group 1-74,text,true,,265,221,71,71,http://localhost:3001/character,55,0,0
1736279139673,53,delete_character,200,OK,Thread Group 1-45,text,true,,249,183,71,71,http://localhost:3001/character/26,53,0,0
1736279139698,30,delete_character,200,OK,Thread Group 1-88,text,true,,249,183,70,70,http://localhost:3001/character/66,30,0,0
1736279139552,177,put_character,200,OK,Thread Group 1-14,text,true,,265,221,70,70,http://localhost:3001/character/59,177,0,0
1736279139708,24,delete_character,200,OK,Thread Group 1-37,text,true,,249,183,70,70,http://localhost:3001/character/74,24,0,0
1736279139700,34,put_character,200,OK,Thread Group 1-93,text,true,,265,221,69,69,http://localhost:3001/character/49,34,0,0
1736279139715,21,post_character,200,OK,Thread Group 1-47,text,true,,265,221,69,69,http://localhost:3001/character,21,0,0
1736279139582,156,get_character/id,200,OK,Thread Group 1-72,text,true,,265,161,68,68,http://localhost:3001/character/38,156,0,0
1736279139718,22,post_character,200,OK,Thread Group 1-26,text,true,,265,221,68,68,http://localhost:3001/character,22,0,0
1736279139716,28,post_character,200,OK,Thread Group 1-28,text,true,,265,221,68,68,http://localhost:3001/character,28,0,0
1736279139585,160,get_character/id,200,OK,Thread Group 1-77,text,true,,265,161,68,68,http://localhost:3001/character/42,160,0,0
1736279139690,60,get_characters,200,OK,Thread Group 1-76,text,true,,139698,159,68,68,http://localhost:3001/characters,60,0,18
1736279139724,27,put_character,200,OK,Thread Group 1-74,text,true,,265,221,68,68,http://localhost:3001/character/68,27,0,0
1736279139584,170,post_character,200,OK,Thread Group 1-80,text,true,,265,221,68,68,http://localhost:3001/character,170,0,0
1736279139702,53,put_character,200,OK,Thread Group 1-96,text,true,,265,221,68,68,http://localhost:3001/character/99,53,0,0
1736279139696,61,get_character/id,200,OK,Thread Group 1-78,text,true,,265,161,68,68,http://localhost:3001/character/48,61,0,0
1736279139744,15,put_character,200,OK,Thread Group 1-28,text,true,,265,221,68,68,http://localhost:3001/character/42,15,0,0
1736279139693,67,post_character,200,OK,Thread Group 1-95,text,true,,264,220,68,68,http://localhost:3001/character,67,0,0
1736279139736,27,put_character,200,OK,Thread Group 1-47,text,true,,265,221,68,68,http://localhost:3001/character/30,27,0,0
1736279139206,559,post_character,200,OK,Thread Group 1-8,text,true,,264,220,68,68,http://localhost:3001/character,559,0,0
1736279139719,48,put_character,200,OK,Thread Group 1-65,text,true,,265,220,68,68,http://localhost:3001/character/4,48,0,0
1736279139763,6,delete_character,200,OK,Thread Group 1-47,text,true,,249,183,68,68,http://localhost:3001/character/66,6,0,0
1736279139203,567,post_character,200,OK,Thread Group 1-68,text,true,,265,221,68,68,http://localhost:3001/character,567,0,0
1736279139730,44,delete_character,200,OK,Thread Group 1-14,text,true,,249,183,68,68,http://localhost:3001/character/90,44,0,0
1736279139752,24,delete_character,200,OK,Thread Group 1-74,text,true,,249,183,67,67,http://localhost:3001/character/25,24,0,0
1736279139201,577,post_character,200,OK,Thread Group 1-64,text,true,,264,220,67,67,http://localhost:3001/character,577,0,0
1736279139746,33,post_character,200,OK,Thread Group 1-77,text,true,,264,220,67,67,http://localhost:3001/character,33,0,0
1736279139734,47,delete_character,200,OK,Thread Group 1-93,text,true,,249,183,67,67,http://localhost:3001/character/60,47,0,0
1736279139740,43,put_character,200,OK,Thread Group 1-26,text,true,,265,221,67,67,http://localhost:3001/character/30,42,0,0
1736279139198,587,post_character,200,OK,Thread Group 1-29,text,true,,265,221,67,67,http://localhost:3001/character,587,0,0
1736279139692,95,get_characters,200,OK,Thread Group 1-100,text,true,,139819,159,67,67,http://localhost:3001/characters,94,0,0
1736279139738,51,post_character,200,OK,Thread Group 1-72,text,true,,265,221,67,67,http://localhost:3001/character,51,0,0
1736279139761,29,put_character,200,OK,Thread Group 1-95,text,true,,265,221,67,67,http://localhost:3001/character/20,29,0,0
1736279139757,35,post_character,200,OK,Thread Group 1-78,text,true,,265,221,66,66,http://localhost:3001/character,35,0,0
1736279139759,35,delete_character,200,OK,Thread Group 1-28,text,true,,249,183,65,65,http://localhost:3001/character/91,35,0,0
1736279139770,25,put_character,200,OK,Thread Group 1-68,text,true,,265,221,65,65,http://localhost:3001/character/24,25,0,0
1736279139196,603,post_character,200,OK,Thread Group 1-18,text,true,,265,221,65,65,http://localhost:3001/character,603,0,0
1736279139754,48,put_character,200,OK,Thread Group 1-80,text,true,,265,221,64,64,http://localhost:3001/character/77,48,0,0
1736279139692,111,get_characters,200,OK,Thread Group 1-99,text,true,,139757,159,64,64,http://localhost:3001/characters,111,0,8
1736279139701,104,get_characters,200,OK,Thread Group 1-75,text,true,,139788,159,63,63,http://localhost:3001/characters,104,0,14
1736279139765,44,get_character/id,200,OK,Thread Group 1-76,text,true,,265,161,63,63,http://localhost:3001/character/30,44,0,0
1736279139765,45,put_character,200,OK,Thread Group 1-8,text,true,,265,221,63,63,http://localhost:3001/character/52,45,0,0
1736279139756,56,delete_character,200,OK,Thread Group 1-96,text,true,,249,183,63,63,http://localhost:3001/character/17,56,0,0
1736279139705,108,get_characters,200,OK,Thread Group 1-98,text,true,,139788,159,62,62,http://localhost:3001/characters,108,0,5
1736279139778,37,put_character,200,OK,Thread Group 1-64,text,true,,265,220,62,62,http://localhost:3001/character/8,37,0,0
1736279139785,32,put_character,200,OK,Thread Group 1-29,text,true,,265,221,62,62,http://localhost:3001/character/20,32,0,0
1736279139776,43,delete_character,200,OK,Thread Group 1-65,text,true,,249,182,62,62,http://localhost:3001/character/6,43,0,0
1736279139780,40,put_character,200,OK,Thread Group 1-77,text,true,,265,221,62,62,http://localhost:3001/character/24,40,0,0
1736279139783,38,delete_character,200,OK,Thread Group 1-26,text,true,,249,183,62,62,http://localhost:3001/character/95,38,0,0
1736279139195,627,post_character,200,OK,Thread Group 1-40,text,true,,265,221,62,62,http://localhost:3001/character,627,0,0
1736279139787,36,get_character/id,200,OK,Thread Group 1-100,text,true,,264,161,62,62,http://localhost:3001/character/94,36,0,0
1736279139713,112,get_characters,200,OK,Thread Group 1-97,text,true,,139726,159,62,62,http://localhost:3001/characters,112,0,7
1736279139790,37,delete_character,200,OK,Thread Group 1-95,text,true,,249,183,61,61,http://localhost:3001/character/84,37,0,0
1736279139792,36,put_character,200,OK,Thread Group 1-78,text,true,,265,221,60,60,http://localhost:3001/character/93,36,0,0
1736279139789,42,put_character,200,OK,Thread Group 1-72,text,true,,265,221,60,60,http://localhost:3001/character/38,42,0,0
1736279139805,27,get_character/id,200,OK,Thread Group 1-75,text,true,,265,161,60,60,http://localhost:3001/character/27,27,0,0
1736279139809,25,post_character,200,OK,Thread Group 1-76,text,true,,265,221,59,59,http://localhost:3001/character,25,0,0
1736279139796,39,delete_character,200,OK,Thread Group 1-68,text,true,,249,182,59,59,http://localhost:3001/character/1,39,0,0
1736279139802,34,delete_character,200,OK,Thread Group 1-80,text,true,,249,183,59,59,http://localhost:3001/character/10,34,0,0
1736279139803,34,get_character/id,200,OK,Thread Group 1-99,text,true,,265,161,59,59,http://localhost:3001/character/83,34,0,0
1736279139811,27,delete_character,200,OK,Thread Group 1-8,text,true,,249,183,59,59,http://localhost:3001/character/55,27,0,0
1736279139819,20,delete_character,200,OK,Thread Group 1-64,text,true,,249,183,59,59,http://localhost:3001/character/41,20,0,0
1736279139800,43,put_character,200,OK,Thread Group 1-18,text,true,,265,221,57,57,http://localhost:3001/character/84,43,0,0
1736279139817,28,delete_character,200,OK,Thread Group 1-29,text,true,,249,183,55,55,http://localhost:3001/character/98,28,0,0
1736279139823,24,delete_character,200,OK,Thread Group 1-77,text,true,,249,182,55,55,http://localhost:3001/character/6,24,0,0
1736279139818,30,get_character/id,200,OK,Thread Group 1-98,text,true,,265,161,55,55,http://localhost:3001/character/55,30,0,0
1736279139822,27,put_character,200,OK,Thread Group 1-40,text,true,,265,220,54,54,http://localhost:3001/character/4,27,0,0
1736279139824,26,post_character,200,OK,Thread Group 1-100,text,true,,265,221,54,54,http://localhost:3001/character,26,0,0
1736279139828,23,delete_character,200,OK,Thread Group 1-78,text,true,,249,183,54,54,http://localhost:3001/character/84,23,0,0
1736279139192,660,post_character,200,OK,Thread Group 1-61,text,true,,265,221,54,54,http://localhost:3001/character,660,0,0
1736279139826,27,get_character/id,200,OK,Thread Group 1-97,text,true,,265,161,53,53,http://localhost:3001/character/83,27,0,0
1736279139838,17,put_character,200,OK,Thread Group 1-76,text,true,,265,221,52,52,http://localhost:3001/character/70,17,0,0
1736279139842,15,post_character,200,OK,Thread Group 1-99,text,true,,265,221,52,52,http://localhost:3001/character,15,0,0
1736279139843,16,delete_character,200,OK,Thread Group 1-18,text,true,,249,183,52,52,http://localhost:3001/character/73,16,0,0
1736279139832,28,post_character,200,OK,Thread Group 1-75,text,true,,265,221,52,52,http://localhost:3001/character,28,0,0
1736279139833,30,delete_character,200,OK,Thread Group 1-72,text,true,,249,183,52,52,http://localhost:3001/character/33,30,0,0
1736279139849,16,delete_character,200,OK,Thread Group 1-40,text,true,,249,183,50,50,http://localhost:3001/character/19,16,0,0
1736279139191,675,post_character,200,OK,Thread Group 1-63,text,true,,265,221,50,50,http://localhost:3001/character,675,0,0
1736279139848,20,post_character,200,OK,Thread Group 1-98,text,true,,265,221,50,50,http://localhost:3001/character,19,0,0
1736279139850,20,put_character,200,OK,Thread Group 1-100,text,true,,265,221,50,50,http://localhost:3001/character/22,20,0,0
1736279139852,21,put_character,200,OK,Thread Group 1-61,text,true,,265,221,49,49,http://localhost:3001/character/71,21,0,0
1736279139853,23,post_character,200,OK,Thread Group 1-97,text,true,,264,220,49,49,http://localhost:3001/character,23,0,0
1736279139855,22,delete_character,200,OK,Thread Group 1-76,text,true,,249,183,49,49,http://localhost:3001/character/58,22,0,0
1736279139857,22,put_character,200,OK,Thread Group 1-99,text,true,,265,221,48,48,http://localhost:3001/character/30,22,0,0
1736279139860,21,put_character,200,OK,Thread Group 1-75,text,true,,265,221,48,48,http://localhost:3001/character/54,21,0,0
1736279139873,10,delete_character,200,OK,Thread Group 1-61,text,true,,249,183,48,48,http://localhost:3001/character/35,10,0,0
1736279139188,696,post_character,200,OK,Thread Group 1-39,text,true,,265,221,48,48,http://localhost:3001/character,696,0,0
1736279139870,16,delete_character,200,OK,Thread Group 1-100,text,true,,249,183,48,48,http://localhost:3001/character/45,16,0,0
1736279139876,12,put_character,200,OK,Thread Group 1-97,text,true,,265,221,48,48,http://localhost:3001/character/81,12,0,0
1736279139866,24,put_character,200,OK,Thread Group 1-63,text,true,,265,220,47,47,http://localhost:3001/character/2,24,0,0
1736279139868,23,put_character,200,OK,Thread Group 1-98,text,true,,265,221,47,47,http://localhost:3001/character/60,23,0,0
1736279139879,14,delete_character,200,OK,Thread Group 1-99,text,true,,249,183,47,47,http://localhost:3001/character/50,14,0,0
1736279139888,8,delete_character,200,OK,Thread Group 1-97,text,true,,249,183,46,46,http://localhost:3001/character/32,8,0,0
1736279139883,16,delete_character,200,OK,Thread Group 1-75,text,true,,249,183,45,45,http://localhost:3001/character/91,16,0,0
1736279139185,717,post_character,200,OK,Thread Group 1-36,text,true,,265,221,44,44,http://localhost:3001/character,717,0,0
1736279139890,14,delete_character,200,OK,Thread Group 1-63,text,true,,249,183,44,44,http://localhost:3001/character/28,14,0,0
1736279139885,21,put_character,200,OK,Thread Group 1-39,text,true,,265,220,44,44,http://localhost:3001/character/4,19,0,0
1736279139893,13,delete_character,200,OK,Thread Group 1-98,text,true,,249,183,44,44,http://localhost:3001/character/76,13,0,0
1736279139185,731,post_character,200,OK,Thread Group 1-59,text,true,,265,221,41,41,http://localhost:3001/character,731,0,0
1736279139902,15,put_character,200,OK,Thread Group 1-36,text,true,,265,221,41,41,http://localhost:3001/character/38,15,0,0
1736279139906,14,delete_character,200,OK,Thread Group 1-39,text,true,,249,183,41,41,http://localhost:3001/character/89,14,0,0
1736279139181,739,post_character,200,OK,Thread Group 1-57,text,true,,265,221,40,40,http://localhost:3001/character,739,0,0
1736279139916,7,put_character,200,OK,Thread Group 1-59,text,true,,265,221,40,40,http://localhost:3001/character/12,7,0,0
1736279139917,10,delete_character,200,OK,Thread Group 1-36,text,true,,249,183,40,40,http://localhost:3001/character/47,10,0,0
1736279139180,747,post_character,200,OK,Thread Group 1-10,text,true,,265,221,39,39,http://localhost:3001/character,747,0,0
1736279139921,9,put_character,200,OK,Thread Group 1-57,text,true,,265,221,39,39,http://localhost:3001/character/89,9,0,0
1736279139179,754,post_character,200,OK,Thread Group 1-56,text,true,,265,221,39,39,http://localhost:3001/character,754,0,0
1736279139923,12,delete_character,200,OK,Thread Group 1-59,text,true,,249,183,39,39,http://localhost:3001/character/85,12,0,0
1736279139932,7,put_character,200,OK,Thread Group 1-10,text,true,,265,221,38,38,http://localhost:3001/character/84,7,0,0
1736279139930,11,delete_character,200,OK,Thread Group 1-57,text,true,,249,183,38,38,http://localhost:3001/character/78,11,0,0
1736279139178,764,post_character,200,OK,Thread Group 1-60,text,true,,264,220,38,38,http://localhost:3001/character,764,0,0
1736279139942,8,put_character,200,OK,Thread Group 1-60,text,true,,265,221,38,38,http://localhost:3001/character/20,8,0,0
1736279139939,13,delete_character,200,OK,Thread Group 1-10,text,true,,249,183,38,38,http://localhost:3001/character/25,13,0,0
1736279139175,782,post_character,200,OK,Thread Group 1-62,text,true,,265,221,37,37,http://localhost:3001/character,782,0,0
1736279139173,785,post_character,200,OK,Thread Group 1-12,text,true,,265,221,37,37,http://localhost:3001/character,785,0,0
1736279139933,27,put_character,200,OK,Thread Group 1-56,text,true,,265,221,37,37,http://localhost:3001/character/79,27,0,0
1736279139952,10,delete_character,200,OK,Thread Group 1-60,text,true,,249,183,37,37,http://localhost:3001/character/55,10,0,0
1736279139957,9,put_character,200,OK,Thread Group 1-62,text,true,,265,221,35,35,http://localhost:3001/character/91,7,0,0
1736279139168,801,post_character,200,OK,Thread Group 1-44,text,true,,265,221,35,35,http://localhost:3001/character,801,0,0
1736279139960,12,delete_character,200,OK,Thread Group 1-56,text,true,,249,183,35,35,http://localhost:3001/character/99,12,0,0
1736279139958,15,put_character,200,OK,Thread Group 1-12,text,true,,265,220,35,35,http://localhost:3001/character/7,15,0,0
1736279139164,809,post_character,200,OK,Thread Group 1-7,text,true,,265,221,35,35,http://localhost:3001/character,809,0,0
1736279139966,12,delete_character,200,OK,Thread Group 1-62,text,true,,249,183,34,34,http://localhost:3001/character/10,12,0,0
1736279139971,9,put_character,200,OK,Thread Group 1-44,text,true,,265,221,34,34,http://localhost:3001/character/88,9,0,0
1736279139162,821,post_character,200,OK,Thread Group 1-5,text,true,,265,221,33,33,http://localhost:3001/character,821,0,0
1736279139973,14,delete_character,200,OK,Thread Group 1-12,text,true,,249,183,33,33,http://localhost:3001/character/62,14,0,0
1736279139983,6,put_character,200,OK,Thread Group 1-5,text,true,,265,220,32,32,http://localhost:3001/character/7,6,0,0
1736279139974,17,put_character,200,OK,Thread Group 1-7,text,true,,265,221,32,32,http://localhost:3001/character/34,17,0,0
1736279139157,835,post_character,200,OK,Thread Group 1-48,text,true,,265,221,32,32,http://localhost:3001/character,835,0,0
1736279139980,13,delete_character,200,OK,Thread Group 1-44,text,true,,249,183,32,32,http://localhost:3001/character/69,13,0,0
1736279139991,6,delete_character,200,OK,Thread Group 1-7,text,true,,249,182,31,31,http://localhost:3001/character/7,6,0,0
1736279139154,846,post_character,200,OK,Thread Group 1-53,text,true,,264,220,30,30,http://localhost:3001/character,846,0,0
1736279139155,846,post_character,200,OK,Thread Group 1-54,text,true,,265,221,30,30,http://localhost:3001/character,846,0,0
1736279139992,12,put_character,200,OK,Thread Group 1-48,text,true,,265,221,30,30,http://localhost:3001/character/89,11,0,0
1736279139989,16,delete_character,200,OK,Thread Group 1-5,text,true,,249,183,30,30,http://localhost:3001/character/12,16,0,0
1736279139152,855,post_character,200,OK,Thread Group 1-16,text,true,,265,221,29,29,http://localhost:3001/character,855,0,0
1736279140002,8,put_character,200,OK,Thread Group 1-54,text,true,,265,221,29,29,http://localhost:3001/character/54,8,0,0
1736279140000,11,put_character,200,OK,Thread Group 1-53,text,true,,265,221,29,29,http://localhost:3001/character/86,11,0,0
1736279139149,866,post_character,200,OK,Thread Group 1-20,text,true,,265,221,29,29,http://localhost:3001/character,865,0,0
1736279140004,12,delete_character,200,OK,Thread Group 1-48,text,true,,249,183,29,29,http://localhost:3001/character/37,12,0,0
1736279139100,918,post_character,200,OK,Thread Group 1-51,text,true,,264,220,28,28,http://localhost:3001/character,918,0,0
1736279140007,12,put_character,200,OK,Thread Group 1-16,text,true,,265,221,28,28,http://localhost:3001/character/48,12,0,0
1736279139139,880,post_character,200,OK,Thread Group 1-3,text,true,,264,220,28,28,http://localhost:3001/character,880,0,0
1736279140015,7,put_character,200,OK,Thread Group 1-20,text,true,,265,220,28,28,http://localhost:3001/character/6,7,0,0
1736279139129,894,post_character,200,OK,Thread Group 1-34,text,true,,265,221,28,28,http://localhost:3001/character,894,0,0
1736279140010,15,delete_character,200,OK,Thread Group 1-54,text,true,,249,183,28,28,http://localhost:3001/character/55,15,0,0
1736279140014,12,delete_character,200,OK,Thread Group 1-53,text,true,,249,183,27,27,http://localhost:3001/character/38,12,0,0
1736279140018,11,put_character,200,OK,Thread Group 1-51,text,true,,265,221,26,26,http://localhost:3001/character/93,11,0,0
1736279140020,11,delete_character,200,OK,Thread Group 1-16,text,true,,249,183,26,26,http://localhost:3001/character/29,11,0,0
1736279139120,913,post_character,200,OK,Thread Group 1-43,text,true,,265,221,25,25,http://localhost:3001/character,913,0,0
1736279140032,2,put_character,200,OK,Thread Group 1-34,text,true,,265,220,25,25,http://localhost:3001/character/3,2,0,0
1736279140021,14,put_character,200,OK,Thread Group 1-3,text,true,,265,220,25,25,http://localhost:3001/character/8,14,0,0
1736279140030,2,delete_character,200,OK,Thread Group 1-20,text,true,,249,183,25,25,http://localhost:3001/character/13,2,0,0
1736279140035,3,delete_character,200,OK,Thread Group 1-3,text,true,,249,183,24,24,http://localhost:3001/character/44,3,0,0
1736279139113,927,post_character,200,OK,Thread Group 1-52,text,true,,265,221,24,24,http://localhost:3001/character,926,0,0
1736279140033,8,put_character,200,OK,Thread Group 1-43,text,true,,265,221,24,24,http://localhost:3001/character/56,8,0,0
1736279140029,14,delete_character,200,OK,Thread Group 1-51,text,true,,249,182,24,24,http://localhost:3001/character/7,14,0,0
1736279139112,938,post_character,200,OK,Thread Group 1-24,text,true,,265,221,22,22,http://localhost:3001/character,938,0,0
1736279140040,12,put_character,200,OK,Thread Group 1-52,text,true,,265,221,22,22,http://localhost:3001/character/44,12,0,0
1736279140034,18,delete_character,200,OK,Thread Group 1-34,text,true,,249,183,22,22,http://localhost:3001/character/94,18,0,0
1736279140041,13,delete_character,200,OK,Thread Group 1-43,text,true,,249,183,21,21,http://localhost:3001/character/83,13,0,0
1736279139109,949,post_character,200,OK,Thread Group 1-2,text,true,,265,221,20,20,http://localhost:3001/character,949,0,0
1736279139461,601,delete_character,200,OK,Thread Group 1-58,text,true,,249,182,20,20,http://localhost:3001/character/5,601,0,0
1736279140052,11,delete_character,200,OK,Thread Group 1-52,text,true,,249,183,20,20,http://localhost:3001/character/31,11,0,0
1736279139459,604,delete_character,200,OK,Thread Group 1-4,text,true,,249,183,20,20,http://localhost:3001/character/63,604,0,0
1736279140059,7,put_character,200,OK,Thread Group 1-2,text,true,,265,221,18,18,http://localhost:3001/character/70,7,0,0
1736279139454,613,delete_character,200,OK,Thread Group 1-19,text,true,,249,183,18,18,http://localhost:3001/character/67,613,0,0
1736279139455,615,delete_character,200,OK,Thread Group 1-21,text,true,,249,183,18,18,http://localhost:3001/character/51,615,0,0
1736279140050,22,put_character,200,OK,Thread Group 1-24,text,true,,265,221,17,17,http://localhost:3001/character/50,22,0,0
1736279139437,639,delete_character,200,OK,Thread Group 1-87,text,true,,249,183,15,15,http://localhost:3001/character/71,639,0,0
1736279139430,647,delete_character,200,OK,Thread Group 1-50,text,true,,249,183,15,15,http://localhost:3001/character/24,647,0,0
1736279140066,13,delete_character,200,OK,Thread Group 1-2,text,true,,249,183,15,15,http://localhost:3001/character/62,13,0,0
1736279140072,8,delete_character,200,OK,Thread Group 1-24,text,true,,249,184,15,15,http://localhost:3001/character/100,8,0,0
1736279139417,666,delete_character,200,OK,Thread Group 1-67,text,true,,249,183,11,11,http://localhost:3001/character/25,666,0,0
1736279139415,670,delete_character,200,OK,Thread Group 1-49,text,true,,249,183,10,10,http://localhost:3001/character/46,670,0,0
1736279139414,676,delete_character,200,OK,Thread Group 1-22,text,true,,249,183,9,9,http://localhost:3001/character/21,676,0,0
1736279139413,680,delete_character,200,OK,Thread Group 1-42,text,true,,249,183,8,8,http://localhost:3001/character/84,680,0,0
1736279139410,685,delete_character,200,OK,Thread Group 1-84,text,true,,249,183,7,7,http://localhost:3001/character/75,685,0,0
1736279139407,692,delete_character,200,OK,Thread Group 1-86,text,true,,249,183,6,6,http://localhost:3001/character/78,692,0,0
1736279139393,709,delete_character,200,OK,Thread Group 1-46,text,true,,249,183,6,6,http://localhost:3001/character/44,709,0,0
1736279139383,722,delete_character,200,OK,Thread Group 1-27,text,true,,249,183,5,5,http://localhost:3001/character/16,722,0,0
1736279139383,727,delete_character,200,OK,Thread Group 1-55,text,true,,249,183,3,3,http://localhost:3001/character/19,727,0,0
1736279139382,729,delete_character,200,OK,Thread Group 1-70,text,true,,249,183,3,3,http://localhost:3001/character/43,729,0,0
1736279139382,733,delete_character,200,OK,Thread Group 1-25,text,true,,249,183,1,1,http://localhost:3001/character/34,733,0,0
